code_bytes,code_files,language,languages,marker_hits,py_files,reason,repo,repo_url,size_kb,stars,violations,vuln_count_bare_except,vuln_count_debug,vuln_count_insecure_hash,vuln_count_no_exec_shell,vuln_count_no_hardcoded,vuln_count_no_network,vuln_count_sql
3065304,394,,"{""Python"": 215, ""TypeScript"": 85, ""Shell"": 62, ""SQL"": 16, ""JavaScript"": 11, ""Rust"": 5}",CLAUDE.md;AGENTS.md;agents.md,215,CLAUDE.md,aRustyDev/dotfiles,https://github.com/aRustyDev/dotfiles,0,0,329,17,0,0,81,20,185,24
68273,7,,"{""Rust"": 7}",CLAUDE.md,0,CLAUDE.md,jambolo/game-player,https://github.com/jambolo/game-player,0,0,0,0,0,0,0,0,0,0
2592381,116,,"{""Python"": 110, ""JavaScript"": 4, ""Shell"": 2}",CLAUDE.md,110,CLAUDE.md,FloLecoeuche/lexard,https://github.com/FloLecoeuche/lexard,0,0,77,6,0,0,2,0,63,6
189029,47,,"{""TypeScript"": 46, ""SQL"": 1}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,koji-1009/astronoha,https://github.com/koji-1009/astronoha,0,0,4,0,0,0,2,0,1,1
261225,60,,"{""TypeScript"": 37, ""SQL"": 19, ""JavaScript"": 3, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,duncanwraight/TTAnalysis,https://github.com/duncanwraight/TTAnalysis,0,0,13,9,0,0,0,0,0,4
150891,40,,"{""TypeScript"": 39, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,devmade-ai/see-veo,https://github.com/devmade-ai/see-veo,0,0,1,0,0,0,0,0,1,0
46793,19,,"{""JavaScript"": 19}",CLAUDE.md,0,CLAUDE.md,BluDX/Blu-and-Claudes-Side-Scroller-Adventure,https://github.com/BluDX/Blu-and-Claudes-Side-Scroller-Adventure,0,0,0,0,0,0,0,0,0,0
2225050,325,,"{""TypeScript"": 317, ""SQL"": 7, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,Arnarsson/harka10,https://github.com/Arnarsson/harka10,0,0,13,0,0,0,0,0,13,0
81806,6,,"{""Python"": 6}",CLAUDE.md,6,CLAUDE.md,yu9824/cosmo-rs-tutorial,https://github.com/yu9824/cosmo-rs-tutorial,0,0,2,0,0,0,2,0,0,0
88890,14,,"{""Python"": 11, ""Shell"": 3}",CLAUDE.md;AGENTS.md,11,CLAUDE.md,kb4ai/ophthalmology-pub-kb,https://github.com/kb4ai/ophthalmology-pub-kb,0,0,12,0,0,0,0,0,12,0
11891958,2240,,"{""TypeScript"": 1418, ""Rust"": 761, ""Shell"": 45, ""SQL"": 8, ""JavaScript"": 4, ""C/C++"": 2, ""Python"": 1, ""Swift"": 1}",CLAUDE.md,1,CLAUDE.md,tombelieber/claude-view,https://github.com/tombelieber/claude-view,0,0,225,1,0,0,9,2,164,49
2155157,174,,"{""JavaScript"": 123, ""Python"": 51}",CLAUDE.md;AGENTS.md,51,CLAUDE.md,wangchenggv-ai/ClarkWangVision,https://github.com/wangchenggv-ai/ClarkWangVision,0,0,344,15,1,1,14,22,247,44
207317,96,,"{""TypeScript"": 47, ""Python"": 42, ""JavaScript"": 6, ""Shell"": 1}",CLAUDE.md;AGENTS.md,42,CLAUDE.md,BuildWithHussain/forms_pro,https://github.com/BuildWithHussain/forms_pro,0,0,23,0,0,0,0,0,20,3
242028,81,,"{""Python"": 81}",CLAUDE.md,81,CLAUDE.md,hx1997/dayu,https://github.com/hx1997/dayu,0,0,2,2,0,0,0,0,0,0
323818,8,,"{""JavaScript"": 8}",CLAUDE.md,0,CLAUDE.md,sebzuddas/.claude,https://github.com/sebzuddas/.claude,0,0,18,0,0,0,0,0,10,8
380350,76,,"{""TypeScript"": 67, ""JavaScript"": 8, ""Python"": 1}",claude.md,1,CLAUDE.md,KirkwoodCollection/turnkey-libs-js,https://github.com/KirkwoodCollection/turnkey-libs-js,0,0,12,3,0,0,0,5,3,1
2127412,258,,"{""Rust"": 155, ""Shell"": 51, ""JavaScript"": 49, ""TypeScript"": 1, ""PowerShell"": 1, ""Python"": 1}",CLAUDE.md,1,CLAUDE.md,hyperpolymath/reposystem,https://github.com/hyperpolymath/reposystem,0,0,34,2,0,0,14,0,14,4
167243,28,,"{""TypeScript"": 17, ""JavaScript"": 7, ""Shell"": 2, ""Python"": 2}",CLAUDE.md,2,CLAUDE.md,tmoody1973/public-radio-agents,https://github.com/tmoody1973/public-radio-agents,0,0,2,0,0,0,0,0,2,0
1090481,182,,"{""TypeScript"": 101, ""Python"": 70, ""Shell"": 8, ""JavaScript"": 3}",CLAUDE.md;AGENTS.md,70,CLAUDE.md,tcole333/plane_game,https://github.com/tcole333/plane_game,0,0,201,0,0,0,0,6,147,47
3857457,569,,"{""PHP"": 535, ""TypeScript"": 23, ""JavaScript"": 10, ""SQL"": 1}",CLAUDE.md,0,CLAUDE.md,ahamris/opub-eupl,https://github.com/ahamris/opub-eupl,0,0,92,13,0,43,4,0,32,0
38254,7,,"{""Python"": 3, ""Shell"": 3, ""JavaScript"": 1}",CLAUDE.md,3,CLAUDE.md,dashpay/docs-platform,https://github.com/dashpay/docs-platform,0,0,2,0,0,0,0,0,0,2
445192,57,,"{""Swift"": 55, ""Shell"": 2}",CLAUDE.md,0,CLAUDE.md,Mephsito23/XZLibrary,https://github.com/Mephsito23/XZLibrary,0,0,0,0,0,0,0,0,0,0
1524403,158,,"{""TypeScript"": 153, ""Shell"": 1, ""Ruby"": 1, ""Go"": 1, ""Python"": 1, ""SQL"": 1}",CLAUDE.md;claude.md,1,CLAUDE.md,Bortus-AI/claudemem,https://github.com/Bortus-AI/claudemem,0,0,67,5,0,2,26,1,18,15
611198,215,,"{""TypeScript"": 200, ""SQL"": 15}",CLAUDE.md,0,CLAUDE.md,ignacioisasmendi/api,https://github.com/ignacioisasmendi/api,0,0,40,0,0,0,0,0,37,3
182426,49,,"{""Swift"": 49}",CLAUDE.md,0,CLAUDE.md,gestrich/GetRicher,https://github.com/gestrich/GetRicher,0,0,3,0,0,0,0,0,3,0
122786,33,,"{""TypeScript"": 33}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,EnriqueZepedaH/mpcs51238_build_your_own_tool,https://github.com/EnriqueZepedaH/mpcs51238_build_your_own_tool,0,0,0,0,0,0,0,0,0,0
116830,40,,"{""TypeScript"": 30, ""JavaScript"": 5, ""Shell"": 5}",CLAUDE.md,0,CLAUDE.md,indrajeet-tellis/modern-admin-panel-boilerplate,https://github.com/indrajeet-tellis/modern-admin-panel-boilerplate,0,0,0,0,0,0,0,0,0,0
210029,67,,"{""TypeScript"": 66, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,eletrixa/asimov,https://github.com/eletrixa/asimov,0,0,3,0,0,0,0,0,3,0
513502,115,,"{""Kotlin"": 113, ""Swift"": 2}",CLAUDE.md,0,CLAUDE.md,biafra23/mediaCCC,https://github.com/biafra23/mediaCCC,0,0,0,0,0,0,0,0,0,0
942259,212,,"{""TypeScript"": 181, ""Go"": 28, ""JavaScript"": 2, ""Shell"": 1}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,dotneet/miru,https://github.com/dotneet/miru,0,0,13,0,0,0,2,0,0,11
33720,10,,"{""Shell"": 6, ""TypeScript"": 4}",CLAUDE.md,0,CLAUDE.md,cr330326/mad-opencode-plugin,https://github.com/cr330326/mad-opencode-plugin,0,0,1,0,0,0,0,0,1,0
33087,14,,"{""TypeScript"": 14}",CLAUDE.md,0,CLAUDE.md,pokutuna/dictionary.vcf,https://github.com/pokutuna/dictionary.vcf,0,0,0,0,0,0,0,0,0,0
325728,26,,"{""JavaScript"": 22, ""Python"": 4}",CLAUDE.md;AGENTS.md;agents.md,4,CLAUDE.md,hanzlahabib/rihal-code,https://github.com/hanzlahabib/rihal-code,0,0,16,0,0,0,0,0,7,9
459069,121,,"{""Python"": 91, ""JavaScript"": 30}",CLAUDE.md;AGENTS.md,91,CLAUDE.md,jiyi27/DocMind,https://github.com/jiyi27/DocMind,0,0,58,3,0,0,0,1,36,18
88608,34,,"{""Python"": 15, ""TypeScript"": 12, ""Shell"": 3, ""JavaScript"": 2, ""SQL"": 2}",CLAUDE.md,15,CLAUDE.md,orosales/voiceMoodAnalyzer,https://github.com/orosales/voiceMoodAnalyzer,0,0,1,1,0,0,0,0,0,0
233523,79,,"{""TypeScript"": 37, ""Java"": 35, ""SQL"": 5, ""JavaScript"": 2}",CLAUDE.md,0,CLAUDE.md,yessh/unread,https://github.com/yessh/unread,0,0,7,0,0,0,1,0,6,0
24849,25,,"{""C#"": 25}",CLAUDE.md,0,CLAUDE.md,larsk7cdk/agent_agnostisk_platform,https://github.com/larsk7cdk/agent_agnostisk_platform,0,0,0,0,0,0,0,0,0,0
101863,7,,"{""JavaScript"": 7}",CLAUDE.md,0,CLAUDE.md,osawata36/suica-game-ai,https://github.com/osawata36/suica-game-ai,0,0,5,0,0,0,4,0,1,0
278888,32,,"{""TypeScript"": 32}",none,0,CLAUDE.md,augmented-os/convex-skills,https://github.com/augmented-os/convex-skills,0,0,33,0,0,0,27,0,3,3
431529,99,,"{""Python"": 95, ""Shell"": 2, ""JavaScript"": 2}",CLAUDE.md,95,CLAUDE.md,huiyi9420/claude-code-i18n,https://github.com/huiyi9420/claude-code-i18n,0,0,10,0,0,0,10,0,0,0
450899,13,,"{""TypeScript"": 12, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,stacksjs/ts-collect,https://github.com/stacksjs/ts-collect,0,0,2,0,0,0,1,0,0,1
240833,39,,"{""Rust"": 20, ""TypeScript"": 18, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,jiangzuo2010/invoice-manager,https://github.com/jiangzuo2010/invoice-manager,0,0,0,0,0,0,0,0,0,0
24830,10,,"{""TypeScript"": 7, ""JavaScript"": 3}",CLAUDE.md,0,CLAUDE.md,ryoppippi/pkg-to-jsr,https://github.com/ryoppippi/pkg-to-jsr,0,0,3,0,0,0,0,0,2,1
278534,36,,"{""Python"": 32, ""PowerShell"": 3, ""Shell"": 1}",CLAUDE.md,32,CLAUDE.md,Abhinavat81/Secure_PM_CLI,https://github.com/Abhinavat81/Secure_PM_CLI,0,0,95,9,0,0,7,0,77,2
867366,130,,"{""JavaScript"": 72, ""TypeScript"": 44, ""SQL"": 8, ""PowerShell"": 3, ""Shell"": 3}",CLAUDE.md,0,CLAUDE.md,nathanprivate2901-devops/openvpn-distribution-system,https://github.com/nathanprivate2901-devops/openvpn-distribution-system,0,0,62,10,0,0,1,15,6,30
44555,22,,"{""TypeScript"": 22}",CLAUDE.md,0,CLAUDE.md,sirawin/leadership-simulation-mvp,https://github.com/sirawin/leadership-simulation-mvp,0,0,2,0,0,0,0,0,2,0
474853,71,,"{""Python"": 61, ""Shell"": 10}",CLAUDE.md,61,CLAUDE.md,hiors-project/hiors,https://github.com/hiors-project/hiors,0,0,4,2,2,0,0,0,0,0
191458138,13817,,"{""C++"": 6851, ""C/C++"": 5884, ""TypeScript"": 853, ""JavaScript"": 153, ""Python"": 57, ""Shell"": 11, ""Java"": 4, ""C"": 3, ""PowerShell"": 1}",CLAUDE.md;AGENTS.md,57,CLAUDE.md,openharmony/arkui_ace_engine,https://github.com/openharmony/arkui_ace_engine,0,0,187,22,0,0,36,6,10,113
13894194,937,,"{""Rust"": 920, ""JavaScript"": 8, ""Python"": 3, ""PowerShell"": 2, ""TypeScript"": 2, ""Ruby"": 1, ""Shell"": 1}",CLAUDE.md;AGENTS.md,3,CLAUDE.md,EffortlessMetrics/tokmd,https://github.com/EffortlessMetrics/tokmd,0,0,166,1,0,0,148,0,11,6
281718,37,,"{""Python"": 27, ""Shell"": 10}",CLAUDE.md,27,CLAUDE.md,fieryWaters/visual-data-mining,https://github.com/fieryWaters/visual-data-mining,0,0,17,7,0,0,0,5,2,3
2193591,494,,"{""Python"": 375, ""TypeScript"": 89, ""JavaScript"": 20, ""Shell"": 9, ""SQL"": 1}",CLAUDE.md,375,CLAUDE.md,alibaba/ROCK,https://github.com/alibaba/ROCK,0,0,182,25,4,0,61,16,63,11
368447,100,,"{""TypeScript"": 100}",none,0,CLAUDE.md,Laurence-042/anora,https://github.com/Laurence-042/anora,0,0,0,0,0,0,0,0,0,0
6194159,246,,"{""Python"": 223, ""JavaScript"": 22, ""Shell"": 1}",CLAUDE.md,223,CLAUDE.md,JameZUK/Arkana,https://github.com/JameZUK/Arkana,0,0,443,254,0,2,7,14,129,32
459128,120,,"{""TypeScript"": 95, ""Go"": 16, ""Shell"": 4, ""SQL"": 3, ""JavaScript"": 2}",CLAUDE.md,0,CLAUDE.md,inin-zou/Dianoia,https://github.com/inin-zou/Dianoia,0,0,15,0,0,0,0,0,3,12
8936104,867,,"{""Java"": 852, ""Rust"": 13, ""TypeScript"": 2}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,caoccao/swc4j,https://github.com/caoccao/swc4j,0,0,71,23,0,0,33,1,0,14
1411609,168,,"{""SQL"": 108, ""Python"": 49, ""Shell"": 11}",CLAUDE.md,49,CLAUDE.md,dev-bennett/d7dev,https://github.com/dev-bennett/d7dev,0,0,5,0,0,3,0,0,0,2
95328,14,,"{""Python"": 14}",CLAUDE.md,14,CLAUDE.md,shell909090/pyregex,https://github.com/shell909090/pyregex,0,0,54,0,0,0,0,0,0,0
273301,89,,"{""TypeScript"": 87, ""JavaScript"": 2}",CLAUDE.md,0,CLAUDE.md,statiolake/vscode-pahcer-ui,https://github.com/statiolake/vscode-pahcer-ui,0,0,16,0,0,0,16,0,0,0
843025,86,,"{""Python"": 86}",CLAUDE.md,86,CLAUDE.md,orlandogordon/pocket-watcher-api,https://github.com/orlandogordon/pocket-watcher-api,0,0,62,0,0,0,18,3,23,18
1743127,290,,"{""TypeScript"": 265, ""SQL"": 13, ""Shell"": 7, ""JavaScript"": 5}",CLAUDE.md,0,CLAUDE.md,spec-board/spec-board,https://github.com/spec-board/spec-board,0,0,120,0,0,0,19,4,90,7
307069,80,,"{""Shell"": 39, ""Python"": 35, ""TypeScript"": 4, ""JavaScript"": 2}",CLAUDE.md,35,CLAUDE.md,archibate/archibate-skills,https://github.com/archibate/archibate-skills,0,0,58,4,0,0,14,2,38,0
306793,82,,"{""TypeScript"": 67, ""Shell"": 15}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,SebastianKrn/to-quetschn,https://github.com/SebastianKrn/to-quetschn,0,0,15,0,1,0,4,0,10,0
153433,66,,"{""TypeScript"": 53, ""Python"": 13}",CLAUDE.md;AGENTS.md,13,CLAUDE.md,r3dlex/thunderbird-james-ai,https://github.com/r3dlex/thunderbird-james-ai,0,0,7,0,0,0,1,0,6,0
242755,84,,"{""TypeScript"": 77, ""Shell"": 6, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,qdequele/scrapix,https://github.com/qdequele/scrapix,0,0,6,2,0,0,0,1,3,0
337741,16,,"{""Python"": 9, ""Shell"": 7}",CLAUDE.md,9,CLAUDE.md,nariakiiwatani/claude-slack-bridge,https://github.com/nariakiiwatani/claude-slack-bridge,0,0,243,8,0,0,18,0,217,0
197767,29,,"{""Python"": 29}",CLAUDE.md;AGENTS.md,29,CLAUDE.md,deltazefiro/papervibe,https://github.com/deltazefiro/papervibe,0,0,6,1,0,0,3,0,2,0
187303,59,,"{""Python"": 52, ""JavaScript"": 7}",CLAUDE.md,52,CLAUDE.md,alphagov/datagovuk,https://github.com/alphagov/datagovuk,0,0,4,1,1,0,0,0,0,2
179218,26,,"{""JavaScript"": 10, ""PowerShell"": 9, ""Python"": 4, ""Shell"": 3}",CLAUDE.md;AGENTS.md,4,CLAUDE.md,jonnxpr/helenSantosPortfolio,https://github.com/jonnxpr/helenSantosPortfolio,0,0,12,0,0,0,3,0,7,2
300212,46,,"{""Python"": 40, ""Shell"": 5, ""JavaScript"": 1}",CLAUDE.md,40,CLAUDE.md,maximusIIxII/hass-desk2ha,https://github.com/maximusIIxII/hass-desk2ha,0,0,132,2,0,0,1,9,115,5
390170,207,,"{""TypeScript"": 207}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,danikp/ts-notification-connectors,https://github.com/danikp/ts-notification-connectors,0,0,32,0,0,0,0,27,5,0
32513,7,,"{""TypeScript"": 6, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,rootsongjc/claude-gemini-router,https://github.com/rootsongjc/claude-gemini-router,0,0,4,2,0,0,0,0,2,0
1056202,192,,"{""TypeScript"": 192}",CLAUDE.md,0,CLAUDE.md,Maximaformacion-ES/maximaformacion,https://github.com/Maximaformacion-ES/maximaformacion,0,0,27,0,0,0,0,0,26,1
7676703,1222,,"{""Go"": 1065, ""JavaScript"": 150, ""Shell"": 7}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,nylas/cli,https://github.com/nylas/cli,0,0,353,1,2,0,78,40,53,179
2998084,1609,,"{""Python"": 1582, ""JavaScript"": 27}",CLAUDE.md;claude.md,1582,CLAUDE.md,valdas1966/mypy,https://github.com/valdas1966/mypy,0,0,36,7,0,0,3,0,4,22
45181,29,,"{""TypeScript"": 29}",none,0,CLAUDE.md,suchetrana/Rabbit-AI,https://github.com/suchetrana/Rabbit-AI,0,0,0,0,0,0,0,0,0,0
631507,70,,"{""Python"": 68, ""Shell"": 2}",CLAUDE.md;AGENTS.md,68,CLAUDE.md,cancelself/HelloWorld,https://github.com/cancelself/HelloWorld,0,0,54,9,0,0,6,1,32,6
1012076,128,,"{""Rust"": 67, ""TypeScript"": 61}",CLAUDE.md,0,CLAUDE.md,Nyadzayo/pay-rail,https://github.com/Nyadzayo/pay-rail,0,0,25,0,0,0,11,12,2,0
1029467,160,,"{""TypeScript"": 123, ""JavaScript"": 30, ""Shell"": 7}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,event-catalog/generators,https://github.com/event-catalog/generators,0,0,29,0,10,0,0,5,10,4
252929,47,,"{""TypeScript"": 40, ""Shell"": 6, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,tanaka-yui/yui-cc-plugins,https://github.com/tanaka-yui/yui-cc-plugins,0,0,19,0,1,0,2,0,15,1
9930438,816,,"{""JavaScript"": 519, ""Shell"": 217, ""Python"": 64, ""C"": 12, ""C/C++"": 4}",CLAUDE.md;AGENTS.md;claude.md,64,CLAUDE.md,gkerma/secubox-openwrt,https://github.com/gkerma/secubox-openwrt,0,0,518,104,2,1,64,16,233,98
443516650,16502,,"{""JavaScript"": 9173, ""C#"": 6628, ""TypeScript"": 614, ""SQL"": 58, ""PowerShell"": 26, ""PHP"": 2, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,inzi/surpathmig,https://github.com/inzi/surpathmig,0,0,8360,2189,4,5,3497,44,92,2529
1370164,84,,"{""JavaScript"": 72, ""PowerShell"": 12}",CLAUDE.md,0,CLAUDE.md,microsoft/BCApps,https://github.com/microsoft/BCApps,0,0,4,4,0,0,0,0,0,0
591891,91,,"{""Python"": 90, ""Shell"": 1}",CLAUDE.md,90,CLAUDE.md,pascalwhoop/medical-mcps,https://github.com/pascalwhoop/medical-mcps,0,0,146,7,0,0,1,0,138,0
4541091,549,,"{""Python"": 311, ""TypeScript"": 227, ""JavaScript"": 5, ""Shell"": 4, ""PowerShell"": 1, ""SQL"": 1}",CLAUDE.md,311,CLAUDE.md,SamYatesSmith/Tru8,https://github.com/SamYatesSmith/Tru8,0,0,993,51,0,0,4,35,881,22
6538992,683,,"{""TypeScript"": 570, ""Go"": 61, ""SQL"": 35, ""Shell"": 9, ""Python"": 8}",CLAUDE.md,8,CLAUDE.md,Axiaras/axiaras,https://github.com/Axiaras/axiaras,0,0,273,3,3,0,26,13,198,30
72431,19,,"{""JavaScript"": 9, ""TypeScript"": 9, ""Go"": 1}",CLAUDE.md,0,CLAUDE.md,grothedev/websocket-template,https://github.com/grothedev/websocket-template,0,0,2,0,0,0,0,0,2,0
129131,51,,"{""TypeScript"": 25, ""Python"": 24, ""JavaScript"": 1, ""SQL"": 1}",CLAUDE.md,24,CLAUDE.md,zeonchew0324/AIResume,https://github.com/zeonchew0324/AIResume,0,0,3,0,0,0,0,0,3,0
1350911,258,,"{""TypeScript"": 243, ""SQL"": 15}",CLAUDE.md,0,CLAUDE.md,rprioli/SkywageV2,https://github.com/rprioli/SkywageV2,0,0,30,0,0,0,0,4,5,21
370176,74,,"{""TypeScript"": 65, ""SQL"": 6, ""JavaScript"": 3}",CLAUDE.md,0,CLAUDE.md,DigitalManagerIM/nutrIA,https://github.com/DigitalManagerIM/nutrIA,0,0,11,0,0,0,4,0,5,2
35479650,2997,,"{""Go"": 1391, ""TypeScript"": 1247, ""Shell"": 117, ""Kotlin"": 110, ""Java"": 78, ""JavaScript"": 44, ""SQL"": 9, ""C"": 1}",CLAUDE.md,0,CLAUDE.md,9-p9/9pod,https://github.com/9-p9/9pod,0,0,321,17,3,13,63,40,55,130
203834,16,,"{""Python"": 12, ""TypeScript"": 3, ""JavaScript"": 1}",CLAUDE.md,12,CLAUDE.md,cbmdjo/Interpreted-Context-Methdology,https://github.com/cbmdjo/Interpreted-Context-Methdology,0,0,9,4,0,0,5,0,0,0
46106984,4638,,"{""JavaScript"": 2770, ""TypeScript"": 1817, ""C/C++"": 34, ""C"": 15, ""SQL"": 1, ""C++"": 1}",CLAUDE.md,0,CLAUDE.md,zntm/hibiscus,https://github.com/zntm/hibiscus,0,0,606,58,1,6,179,56,260,46
114076,21,,"{""JavaScript"": 21}",CLAUDE.md,0,CLAUDE.md,kanameg/web-library-checker,https://github.com/kanameg/web-library-checker,0,0,5,0,0,0,3,1,1,0
417435,102,,"{""TypeScript"": 66, ""Go"": 31, ""SQL"": 5}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,Riochin/soseki-hpb-2026,https://github.com/Riochin/soseki-hpb-2026,0,0,13,0,0,0,7,0,4,2
188158,26,,"{""C#"": 26}",CLAUDE.md,0,CLAUDE.md,Hidano-Dev/SceneViewStyleCameraController,https://github.com/Hidano-Dev/SceneViewStyleCameraController,0,0,0,0,0,0,0,0,0,0
233404,80,,"{""Python"": 80}",CLAUDE.md,80,CLAUDE.md,MF0-ANT1SHY/dayu,https://github.com/MF0-ANT1SHY/dayu,0,0,2,2,0,0,0,0,0,0
9088275,813,,"{""Python"": 505, ""TypeScript"": 177, ""Shell"": 92, ""JavaScript"": 28, ""SQL"": 11}",CLAUDE.md;AGENTS.md;agents.md,505,CLAUDE.md,Geralt1983/Thanos,https://github.com/Geralt1983/Thanos,0,0,1188,128,0,1,102,42,813,102
296421,52,,"{""TypeScript"": 26, ""Rust"": 25, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,jiayiwe/123,https://github.com/jiayiwe/123,0,0,0,0,0,0,0,0,0,0
199648,90,,"{""PHP"": 90}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,danikp/php-location-apis,https://github.com/danikp/php-location-apis,0,0,26,0,0,0,0,26,0,0
194689,84,,"{""TypeScript"": 84}",CLAUDE.md,0,CLAUDE.md,danikp/ts-location-apis,https://github.com/danikp/ts-location-apis,0,0,15,0,0,0,0,15,0,0
1370108,84,,"{""JavaScript"": 72, ""PowerShell"": 12}",CLAUDE.md,0,CLAUDE.md,BusinessCentralApps/tmpkgevaw,https://github.com/BusinessCentralApps/tmpkgevaw,0,0,4,4,0,0,0,0,0,0
1370108,84,,"{""JavaScript"": 72, ""PowerShell"": 12}",CLAUDE.md,0,CLAUDE.md,BusinessCentralApps/tmpgj5quk,https://github.com/BusinessCentralApps/tmpgj5quk,0,0,4,4,0,0,0,0,0,0
12277664,693,,"{""JavaScript"": 474, ""C/C++"": 107, ""C++"": 77, ""TypeScript"": 14, ""Shell"": 12, ""Python"": 4, ""SQL"": 4, ""C"": 1}",CLAUDE.md,4,CLAUDE.md,zotero/zotero,https://github.com/zotero/zotero,0,0,472,89,18,34,94,5,9,223
259006,20,,"{""Shell"": 12, ""Python"": 7, ""JavaScript"": 1}",CLAUDE.md;AGENTS.md,7,CLAUDE.md,deanpeters/Product-Manager-Skills,https://github.com/deanpeters/Product-Manager-Skills,0,0,0,0,0,0,0,0,0,0
1569768,174,,"{""Rust"": 114, ""JavaScript"": 20, ""C#"": 11, ""PHP"": 8, ""TypeScript"": 5, ""Shell"": 4, ""Java"": 4, ""Python"": 3, ""C++"": 2, ""SQL"": 1, ""C/C++"": 1, ""C"": 1}",CLAUDE.md,3,CLAUDE.md,PRQL/prql,https://github.com/PRQL/prql,0,0,30,4,0,0,14,2,3,7
261643,38,,"{""Shell"": 30, ""Python"": 6, ""PowerShell"": 2}",none,6,CLAUDE.md,sangrokjung/claude-forge,https://github.com/sangrokjung/claude-forge,0,0,57,4,0,0,5,1,46,1
1232834,131,,"{""C/C++"": 67, ""C++"": 63, ""C#"": 1}",none,0,CLAUDE.md,Natfii/UnrealClaude,https://github.com/Natfii/UnrealClaude,0,0,5,0,0,0,3,0,0,2
5218128,1245,,"{""Python"": 1244, ""Shell"": 1}",claude.md,1244,CLAUDE.md,Portkey-AI/portkey-python-sdk,https://github.com/Portkey-AI/portkey-python-sdk,0,0,147,5,0,0,0,4,138,0
1015072,89,,"{""Rust"": 86, ""Shell"": 2, ""C"": 1}",CLAUDE.md,0,CLAUDE.md,rizsotto/Bear,https://github.com/rizsotto/Bear,0,0,0,0,0,0,0,0,0,0
352653,63,,"{""Python"": 60, ""Shell"": 3}",none,60,CLAUDE.md,shusuke-ioku/r2,https://github.com/shusuke-ioku/r2,0,0,170,0,0,0,8,0,162,0
194015,27,,"{""Python"": 26, ""Shell"": 1}",none,26,CLAUDE.md,dsiddharth2/codehawk,https://github.com/dsiddharth2/codehawk,0,0,1,0,0,0,1,0,0,0
2147633,163,,"{""Rust"": 144, ""TypeScript"": 16, ""Shell"": 2, ""JavaScript"": 1}",CLAUDE.md;AGENTS.md;agents.md,0,CLAUDE.md,ClawHep/Mol-HEP-Lab,https://github.com/ClawHep/Mol-HEP-Lab,0,0,10,0,0,0,4,2,4,0
755134,74,,"{""Python"": 73, ""Shell"": 1}",none,73,CLAUDE.md,awoods187/PM-Prompt-Patterns,https://github.com/awoods187/PM-Prompt-Patterns,0,0,30,0,0,0,9,8,2,11
77377,45,,"{""Python"": 31, ""SQL"": 14}",claude.md,31,CLAUDE.md,MoritzMueller02/offboarding_agent,https://github.com/MoritzMueller02/offboarding_agent,0,0,1,0,1,0,0,0,0,0
2266814,326,,"{""TypeScript"": 317, ""Shell"": 6, ""JavaScript"": 3}",none,0,CLAUDE.md,Sirbuschi2003/Lagerverwaltung,https://github.com/Sirbuschi2003/Lagerverwaltung,0,0,113,28,0,0,0,31,14,40
247355378,2066,,"{""C/C++"": 1065, ""C"": 540, ""C++"": 247, ""Python"": 163, ""JavaScript"": 38, ""Shell"": 13}",CLAUDE.md,163,CLAUDE.md,icssw-org/MeshCom-Firmware,https://github.com/icssw-org/MeshCom-Firmware,0,0,98,34,0,0,43,1,3,17
284222,54,,"{""Python"": 41, ""PowerShell"": 8, ""Shell"": 5}",AGENTS.md,41,CLAUDE.md,jongensutrecht/demo-ai-stack,https://github.com/jongensutrecht/demo-ai-stack,0,0,22,3,0,0,19,0,0,0
28357,26,,"{""TypeScript"": 21, ""SQL"": 3, ""Shell"": 2}",AGENTS.md,0,CLAUDE.md,dilgerma/node-apps-with-eventsourcing-and-ralph-loop,https://github.com/dilgerma/node-apps-with-eventsourcing-and-ralph-loop,0,0,1,0,0,0,0,0,1,0
159553,12,,"{""JavaScript"": 9, ""PHP"": 2, ""Ruby"": 1}",none,0,CLAUDE.md,hermes2507/renterialab.com,https://github.com/hermes2507/renterialab.com,0,0,12,4,0,0,3,0,0,5
